product_id,name,category,size,desc,color,quantity,price,pic,link
931,Black Bomber Jacket,Clothing,S,A black bomber jacket with a front zipper and striped cuffs and hem.,Black,42,47.12,931.jpg,https://drive.google.com/file/d/1q5HvVKVCbI4jHY-1P3oQvmr0Q3rXUz-7/view?usp=drivesdk
932,Striped Cuffs Jacket,Clothing,S,A navy blue zip-up jacket with striped cuffs and waistband.,Navy Blue,47,16.97,932.jpg,https://drive.google.com/file/d/1unyy-sQZmDNHkMFOfg8N9vz_nZz1dadg/view?usp=drivesdk
933,Slim Fit Jeans,Clothing,L,A pair of slim fit blue denim jeans with a slightly faded wash.,Blue,38,42.76,933.jpg,https://drive.google.com/file/d/1MCTaULm3fvzn01bhrJHUuNnkApV2gb0n/view?usp=drivesdk
934,Green Shorts,Clothing,XL,A pair of bright green knee-length shorts with a buttoned waistband.,Green,27,21.22,934.jpg,https://drive.google.com/file/d/1N5QCvph5_TOD5kClMne9Lcpn1VuE6x_D/view?usp=drivesdk
935,Casual Shirt,Clothing,M,A long-sleeve casual shirt with a subtle checkered pattern and a front pocket.,Olive Green,27,26.66,935.jpg,https://drive.google.com/file/d/1gpleS9jvwK0KdyVH7CnAtsVs_4BFjFda/view?usp=drivesdk
936,Zip Hoodie,Clothing,S,A light grey zip-up hoodie with a front pocket and printed text on the chest.,Grey,18,25.16,936.jpg,https://drive.google.com/file/d/1wUkx2ng4o0Hr6SH5o24tjT89ImsJh2Ys/view?usp=drivesdk
937,Zip Hoodie,Clothing,XL,A light grey zip-up hoodie with a front pocket and black logo on the chest.,Grey,13,42.33,937.jpg,https://drive.google.com/file/d/1AbXjBnu-NflvFwApDDpF3ihwm-kbct7F/view?usp=drivesdk
938,Track Suit,Clothing,XL,A men's track suit with a white zip-up jacket featuring light blue stripes on the sleeves and black pants with matching light blue stripes.,White,48,41.66,938.jpg,https://drive.google.com/file/d/1EIeVV9BP0qwWWdQv9L5yDmQdXYo9trFi/view?usp=drivesdk
939,Adidas Shorts,Clothing,S,White Adidas athletic shorts with black side stripes and an elastic waistband.,White,10,22.83,939.jpg,https://drive.google.com/file/d/1ZHTp0RNZSf3hT4SOKtqFznhCiqJ1lE6p/view?usp=drivesdk
940,Men's Sports Shorts,Clothing,L,Gray athletic shorts with an elastic waistband and Adidas logo on the left leg.,Gray,43,38.37,940.jpg,https://drive.google.com/file/d/1xHZ52E3uMmZ85q9aXSrQyc1IlUY21-Ag/view?usp=drivesdk
941,Athletic Shorts,Clothing,S,Black athletic shorts with white side stripes and an elastic waistband.,Black,9,12.29,941.jpg,https://drive.google.com/file/d/1IQJ-r3lTrZ0qnm3LEpdDTr9etEYNJc8D/view?usp=drivesdk
942,Black Tracksuit,Clothing,XL,"A black full-zip tracksuit with white stripes on the sleeves and pants, featuring a high collar and elastic cuffs.",Black,21,24.68,942.jpg,https://drive.google.com/file/d/1287e77kU8krQx76Tm4vvWIJgPgRHo7GB/view?usp=drivesdk
943,Black Wristwatch,Clothing,L,A black wristwatch with a textured strap and a silver case featuring a date display.,Black,40,38.53,943.jpg,https://drive.google.com/file/d/1sRuJxETtougJRll0lOwv5q8BfNx4jvT7/view?usp=drivesdk
944,Black Shirt,Clothing,L,A short-sleeve black button-up shirt with a front pocket.,Black,29,10.67,944.jpg,https://drive.google.com/file/d/1LIMxkc4VCC42AsR1EXwqCRJiCY8D_bDl/view?usp=drivesdk
945,Leather Tote,Clothing,L,A brown and black leather tote bag with dual handles and a central black panel.,Brown,36,19.38,945.jpg,https://drive.google.com/file/d/17x1Ek1FKh8p9d3nZxc2bV983cZx2uUce/view?usp=drivesdk
946,Knot Cufflinks,Clothing,XL,A pair of red fabric knot cufflinks used as a stylish accessory for shirts.,Red,0,47.86,946.jpg,https://drive.google.com/file/d/1CKYBSOPtpzIV4M8INMiMvAuOO7Qi9i0S/view?usp=drivesdk
947,Leather Sandal,Clothing,S,A black leather sandal with open toe and back strap featuring white stitching details.,Black,8,29.75,947.jpg,https://drive.google.com/file/d/1Zxa-yNuZ0HSfa1Ci5bCiKco0roQ6vecH/view?usp=drivesdk
948,Patterned Shoulder Bag,Clothing,S,A dark brown shoulder bag with circular patterned cutouts and a single strap.,Brown,40,12.69,948.jpg,https://drive.google.com/file/d/1umJXdjxb8oZFPtdxZp_5PsgiKucdpQNa/view?usp=drivesdk
949,V-neck Sweater,Clothing,L,A green V-neck sweater with long sleeves and a small embroidered logo on the chest.,Green,0,37.23,949.jpg,https://drive.google.com/file/d/1P1M1sYE1VNZQPBUqsIqHTSOgzgY5EsHb/view?usp=drivesdk
950,Swim Cap,Clothing,S,"A smooth, red swim cap designed to fit snugly over the head.",Red,25,17.71,950.jpg,https://drive.google.com/file/d/1FefPtS9GANzaiwF7APFb8BxsRnJectvB/view?usp=drivesdk
951,Beige Jacket,Clothing,XL,A beige lightweight jacket with a high collar and front zipper.,Beige,50,38.14,951.jpg,https://drive.google.com/file/d/1cSdwNtCOTfZ9s1dMN8_uxuTEMC9vDWnj/view?usp=drivesdk
952,Men's Jeans,Clothing,S,A pair of dark blue denim jeans with a slightly faded wash.,Blue,12,23.86,952.jpg,https://drive.google.com/file/d/1oIQSB00w856-BpkjT5uF3rWxl_2j3R5C/view?usp=drivesdk
953,Striped Shirt,Clothing,M,A long-sleeve button-up shirt with thin vertical stripes.,White,18,46.25,953.jpg,https://drive.google.com/file/d/1DlsR3FszbwalGPRaI1CrAVfIO4BhPlcB/view?usp=drivesdk
954,Pink Shorts,Clothing,M,A pair of bright pink casual shorts with a button and belt loops.,Pink,33,10.39,954.jpg,https://drive.google.com/file/d/1p2FJuoIyfgZ6EW1_JyDp3G4sS642rhud/view?usp=drivesdk
955,Leather Belt,Clothing,XL,A black leather belt with a silver rectangular buckle and a textured finish.,Black,8,16.26,955.jpg,https://drive.google.com/file/d/1OsEC3KlNNPGMKsAj7bTzHlXLYI9bzxiy/view?usp=drivesdk
956,Nike Hoodie,Clothing,M,A black Nike hooded sweatshirt with a front pocket and drawstring hood.,Black,10,12.49,956.jpg,https://drive.google.com/file/d/1mtBGVkY5On4UMYWITNtBziwfH9wG3OPt/view?usp=drivesdk
957,Nike Hoodie,Clothing,L,A light grey hooded sweatshirt with a front pocket and drawstrings.,Grey,12,48.18,957.jpg,https://drive.google.com/file/d/14CxxnXlr8fCwImcu0k2qnDlwGYuTF_QB/view?usp=drivesdk
958,Purple Windbreaker,Clothing,M,A lightweight purple windbreaker jacket with a hood and a front zipper.,Purple,26,11.71,958.jpg,https://drive.google.com/file/d/1HC1sRt6bBBKVn-3cxp14TvBpQk_K670S/view?usp=drivesdk
959,Sport Shorts,Clothing,M,A pair of black athletic shorts with orange side panels and an elastic waistband.,Black,2,25.15,959.jpg,https://drive.google.com/file/d/1POnak9o88b1zDlSI_GfkFRKJ8sA8mY-5/view?usp=drivesdk
960,Nike Hooded Jacket,Clothing,S,A black hooded jacket with a front zipper and ribbed cuffs and hem.,Black,46,45.96,960.jpg,https://drive.google.com/file/d/1BQhtjqzjxKMmIQabEY46zXYrRtaK-PTG/view?usp=drivesdk
961,Hooded Jacket,Clothing,S,A black hooded jacket with a front zipper and elastic cuffs.,Black,25,37.54,961.jpg,https://drive.google.com/file/d/1yhGHod9R1Y8B5Hg5B67YrbBBbRh18nN4/view?usp=drivesdk
962,Tie Set,Clothing,L,"A black tie set including a patterned tie, pocket square, and silver cufflinks.",Black,42,18.04,962.jpg,https://drive.google.com/file/d/1q_wHAFFvvXzbRcJy11rInShXkRg8EOAZ/view?usp=drivesdk
963,Tie Cufflinks Set,Clothing,XL,"A set including a patterned tie, matching cufflinks, and a pocket square in a gift box.",Blue,4,27.6,963.jpg,https://drive.google.com/file/d/1FE1JBdGOvwBcuvXTYI90maiuB7_Nz9Gw/view?usp=drivesdk
964,Tie Set,Clothing,M,"A black tie set with a patterned tie, matching pocket square, and silver cufflinks.",Black,20,30.8,964.jpg,https://drive.google.com/file/d/13aov3G1mY00P1kwosZEk-zr7w04wE2Ru/view?usp=drivesdk
965,Tie Set,Clothing,S,"A formal tie set including a patterned tie, matching pocket square, and cufflinks in a gift box.",Blue,5,44.19,965.jpg,https://drive.google.com/file/d/1MaQjHS8vaFCb8uIoAu5S0n22XI5IVw6Q/view?usp=drivesdk
966,Checkered Tie Set,Clothing,XL,"A checkered tie set including a tie, cufflinks, and a pocket square in a gift box.",Black,16,33.14,966.jpg,https://drive.google.com/file/d/1XtEphUvJfLI17OMhdewlIdv5dn728L6z/view?usp=drivesdk
967,Leather Wallet,Clothing,L,A black leather bi-fold wallet with a subtle embossed logo.,Black,22,34.25,967.jpg,https://drive.google.com/file/d/1xKQzBVSHBJyswJ8Xr1-ApexDwsJDsAe1/view?usp=drivesdk
968,Rhinestone Clutch,Clothing,M,A rectangular clutch bag adorned with rhinestones and a silver chain strap.,Silver,17,25.73,968.jpg,https://drive.google.com/file/d/1B1Fx665pJs6CEBSvnau_E8snytdfGruA/view?usp=drivesdk
969,Embellished Clutch,Clothing,XL,A yellow clutch bag adorned with small shiny embellishments and a silver chain strap.,Yellow,35,24.8,969.jpg,https://drive.google.com/file/d/15KOMM2X2Gr0KGBYUiDyqZg0Ps2hM4rnX/view?usp=drivesdk
970,Black Clutch,Clothing,M,A sleek black clutch purse with a textured surface and a silver chain strap.,Black,46,16.74,970.jpg,https://drive.google.com/file/d/1CaeXkaJn1eOL1kuoarfcGFX0XU0GP7HV/view?usp=drivesdk
971,Metallic Clutch,Clothing,S,A shiny metallic clutch purse with a grid pattern and a gold chain strap.,Gold,14,41.84,971.jpg,https://drive.google.com/file/d/1ShBW0rrtCyqnouDlr0DwWdS4KmVe13cW/view?usp=drivesdk
972,Black Handbag,Clothing,L,"A black handbag with dual handles, front buckle detail, and multiple zippered compartments.",Black,26,46.61,972.jpg,https://drive.google.com/file/d/1qz4qx_sbghgx-0N-o8q6GQ_yJSHWb_yJ/view?usp=drivesdk
973,Beige Handbag,Clothing,S,A beige handbag with double handles and a decorative bow detail on the front.,Beige,24,25.65,973.jpg,https://drive.google.com/file/d/15MdC6hygNs4Hb4Br5NX27KiPpFK-Md3Y/view?usp=drivesdk
974,Leather Handbag,Clothing,S,A stylish leather handbag with brown handles and a khaki body.,Khaki,13,13.24,974.jpg,https://drive.google.com/file/d/1zAO9PLZ510MuQkRD_lXkQMOnhV5oRv9R/view?usp=drivesdk
975,Canvas Backpack,Clothing,XL,A beige canvas backpack with black leather accents and multiple zippered compartments.,Beige,30,10.33,975.jpg,https://drive.google.com/file/d/1wyI3zJsyRc68Qgyi6jZsTzYWrDxGyTkX/view?usp=drivesdk
976,Tote Bag,Clothing,M,A large tote bag with dark brown handles and accents on a gray body.,Gray,15,14.77,976.jpg,https://drive.google.com/file/d/1AIDH26AxGhimwF3nE_67QTiFsOY5Xx3k/view?usp=drivesdk
977,Plaid Handbag,Clothing,XL,A plaid patterned handbag with dark brown leather handles and strap.,Green,46,30.74,977.jpg,https://drive.google.com/file/d/1IkTQ-B0kX5ldFuuY_acR3JSi_Z2ZiqEP/view?usp=drivesdk
978,Red Handbag,Clothing,S,"A red handbag with dual handles, front zipper pockets, and buckle details.",Red,34,46.36,978.jpg,https://drive.google.com/file/d/1Ony85Z6oCU3AQOlClITGcxPakqMICQnJ/view?usp=drivesdk
979,Red Sling Bag,Clothing,M,A textured red sling bag with a flap closure and blue-edged strap.,Red,17,30.68,979.jpg,https://drive.google.com/file/d/1HyETG6QYmXbvEGJOX9JsuZ21BMBi7H6o/view?usp=drivesdk
980,Brown Handbag,Clothing,M,A brown handbag with multiple zippered compartments and dual handles.,Brown,19,47.45,980.jpg,https://drive.google.com/file/d/1RhPz2eroGfHbpMaeQ73H2TpYyxTWrbZm/view?usp=drivesdk
981,Navy Handbag,Clothing,S,"A navy blue handbag with dual handles, front zipper pocket, and a circular logo patch.",Blue,9,41.59,981.jpg,https://drive.google.com/file/d/1J1e3-GYyGrLGmaYq6Hl4eXlpdON6kVo2/view?usp=drivesdk
982,Canvas Handbag,Clothing,XL,A beige canvas handbag with multiple zippered compartments and dual handles.,Beige,34,47.42,982.jpg,https://drive.google.com/file/d/1ZL-Ar9oyrgc5RVF4woEP-S2EZ_6SbYZq/view?usp=drivesdk
983,Metal Wristwatch,Clothing,L,A silver metal wristwatch with a black dial featuring multiple subdials and a stainless steel band.,Silver,26,26.33,983.jpg,https://drive.google.com/file/d/1gTe79XDENqRMkZnyxt7l3zgvbKPFpcbL/view?usp=drivesdk
984,Silver Wristwatch,Clothing,M,A silver metal wristwatch with a black dial and crystal embellishments around the face.,Silver,30,17.24,984.jpg,https://drive.google.com/file/d/1SCCc9-BFUAZ4Gu-IZ-4_-r_YHgUeRwX0/view?usp=drivesdk
985,Red Leather Watch,Clothing,L,A red leather strap wristwatch with a silver case and crystal-studded dial.,Red,48,37.32,985.jpg,https://drive.google.com/file/d/1872bJDu3ThA-tNSDSasSKVwaDPI07H-b/view?usp=drivesdk
986,Basic T-shirt,Clothing,XL,"A plain, short-sleeve crew neck t-shirt.",Blue,7,33.82,986.jpg,https://drive.google.com/file/d/1yolG8Av8CKLDAsc3DTXEEX_UDxHhmrAl/view?usp=drivesdk
987,Sleeveless Tank,Clothing,L,A plain white sleeveless tank top designed for casual or athletic wear.,White,14,38.41,987.jpg,https://drive.google.com/file/d/1U_JgBUAMqYl6zBa3ivwHfEhpf5k0sw8U/view?usp=drivesdk
988,Running Shoe,Clothing,M,A gray and yellow running shoe with a white sole and mesh detailing.,Gray,6,38.54,988.jpg,https://drive.google.com/file/d/1gxiL5KmnIgb9MaJuQ3YMuvBby15Mag_o/view?usp=drivesdk
989,Nike Sneaker,Clothing,XL,"Low-top Nike sneaker with black leather, white laces, and a white sole.",Black,50,31,989.jpg,https://drive.google.com/file/d/1EYCZV08xd-CbGU_V6iR7892zWe4V54B8/view?usp=drivesdk
990,Slip-on Sneaker,Clothing,M,A black slip-on sneaker with a yellow accent stripe and a flexible sole.,Black,10,19.69,990.jpg,https://drive.google.com/file/d/1cbjV97Zn6lo6jKJR7A67drX9Ku5jJZBJ/view?usp=drivesdk
991,Yoga Pants,Clothing,M,Black yoga pants with a high waistband and a slight flare at the bottom.,Black,29,28.96,991.jpg,https://drive.google.com/file/d/1bc_FfWvFWkWhaLVfKl9FHQrHfYjjhQgG/view?usp=drivesdk
992,Square Wristwatch,Clothing,S,A modern square-faced wristwatch with a black strap and silver frame.,Black,33,47.38,992.jpg,https://drive.google.com/file/d/1LyN4ZAZ7iREH17vUCvJlrh2ePfEiCaJm/view?usp=drivesdk
993,Black Leather Watch,Clothing,XL,A sleek black leather strap watch with a rectangular silver case and minimalistic dial design.,Black,28,42.67,993.jpg,https://drive.google.com/file/d/1BQWZ4CW13w4fFbVETCdRPRmS6_BLRmf1/view?usp=drivesdk
994,Black Romper,Clothing,L,A sleeveless black romper with pink trim around the neckline and straps.,Black,9,46.95,994.jpg,https://drive.google.com/file/d/11DMtn7SM8migGwAvpgAy7brF6A-BBpFL/view?usp=drivesdk
995,Square Dial Watch,Clothing,S,A wristwatch with a square silver-tone dial and a black strap.,Black,20,41.39,995.jpg,https://drive.google.com/file/d/1UJyoA5I_Mi6ufRvP6cqrcBb331q0aHhe/view?usp=drivesdk
996,Square Wristwatch,Clothing,XL,"A square-faced wristwatch with a black dial, yellow accents, and a black leather strap with yellow stitching.",Black,2,14.01,996.jpg,https://drive.google.com/file/d/1JIJO-9rAGK7_7sojxCZHvaxUU9hV4y_z/view?usp=drivesdk
997,Leather Strap,Clothing,S,A black leather strap with white stitching detail.,Black,49,22.28,997.jpg,https://drive.google.com/file/d/1CqqtuKz54wnZkX9JfKpvBkcnjsFQCJ46/view?usp=drivesdk
998,Puma Shoulder Bag,Clothing,M,A black shoulder bag with a single strap and Puma logo on the front.,Black,4,44.29,998.jpg,https://drive.google.com/file/d/1yQTSRdneOMOzgZfPbOAgXjujxk0ZFlZO/view?usp=drivesdk
999,Canvas Belt,Clothing,L,A khaki canvas belt with a tan leather inner lining and silver buckle.,Khaki,26,41.88,999.jpg,https://drive.google.com/file/d/1hxxPYxfWk4_XPFdp5fHIXKgyzlTRzTd5/view?usp=drivesdk
1000,Logo Backpack,Clothing,S,Blue backpack with front pocket featuring repeated 'American Tourister' text design.,Blue,43,24.05,1000.jpg,https://drive.google.com/file/d/11ApGBc3pfG4TjIQ-ZK2NksS96YhO5Gq3/view?usp=drivesdk
1001,Sling Backpack,Clothing,XL,"A red sling backpack with black zippers and trim, featuring multiple zippered compartments.",Red,29,32.71,1001.jpg,https://drive.google.com/file/d/15AXpPteekXwqdrZqW6DuXR9vW6jvz1gg/view?usp=drivesdk
1002,Travel Backpack,Clothing,L,A black travel backpack with multiple compartments and white accent lines.,Black,21,26.87,1002.jpg,https://drive.google.com/file/d/1dCXrg4AqaY7yx_0_J6ATN5sYbOmj-ghF/view?usp=drivesdk
1003,Basic Leggings,Clothing,XL,"A pair of plain, fitted leggings in a solid color.",Green,49,21.07,1003.jpg,https://drive.google.com/file/d/1JsH9bL72ZAW2Ob2oVhoS9M1DDfQyzrLz/view?usp=drivesdk
1004,Basic leggings,Clothing,XL,"A pair of plain, fitted leggings worn with a black top and heels.",Black,8,45.04,1004.jpg,https://drive.google.com/file/d/1Ijoivjy7rVBGktDiB56ElNB3JScKN9G3/view?usp=drivesdk
1005,Solid Leggings,Clothing,XL,"A pair of solid-colored, fitted leggings in a muted mauve shade.",Mauve,45,15.89,1005.jpg,https://drive.google.com/file/d/1UQoR2t8Qn6nj3ojbBfcmxEBQ3VYo9ZHE/view?usp=drivesdk
1006,Basic Leggings,Clothing,L,"A pair of plain, fitted leggings in a solid color.",Gray,25,46.46,1006.jpg,https://drive.google.com/file/d/1K7yTZ_djInvG3JvJ3LhUy0CQkwuShxHv/view?usp=drivesdk
1007,Basic Leggings,Clothing,XL,"A pair of plain, fitted leggings extending to the ankles.",Black,31,28.38,1007.jpg,https://drive.google.com/file/d/1pe50JjhP-HepKHEPt86oDnTt1yMb0lfF/view?usp=drivesdk
1008,Purple Leggings,Clothing,XL,A pair of fitted purple leggings worn with a black top and black shoes.,Purple,36,26.28,1008.jpg,https://drive.google.com/file/d/1-MyqzZRSQzySd87wsjrC0njz9-RIfcvt/view?usp=drivesdk
1009,Basic Leggings,Clothing,S,"A pair of fitted, stretchy leggings in a solid color.",Purple,22,27.92,1009.jpg,https://drive.google.com/file/d/1r-w41BdIQZ-42FhZswZooTHNdtbXeQhS/view?usp=drivesdk
1010,Purple Bodycon Dress,Clothing,M,A sleeveless purple bodycon dress with horizontal pleats and a V-neckline.,Purple,32,16.88,1010.jpg,https://drive.google.com/file/d/167QkV1vR051qPqWdBrFuhMwfXdhVya6n/view?usp=drivesdk
1011,Red Pleated Dress,Clothing,XL,A sleeveless red dress featuring horizontal pleats and a V-neckline.,Red,33,42.54,1011.jpg,https://drive.google.com/file/d/1u0geN3_F_A4-ydnLK4inY9lVle_zcf9o/view?usp=drivesdk
1012,Basic Leggings,Clothing,XL,"A pair of plain, fitted leggings in a soft pink color.",Pink,4,33.93,1012.jpg,https://drive.google.com/file/d/139nqI8eo0yseKyzvSNHzpFhZAvwwMGfC/view?usp=drivesdk
1013,Basic Leggings,Clothing,S,"A pair of plain, fitted leggings in a solid color.",Olive,42,26.64,1013.jpg,https://drive.google.com/file/d/1K_pLpc-vZCX7hwoPuNrS0CwVuyAqC2QJ/view?usp=drivesdk
1014,Basic Leggings,Clothing,M,"A pair of plain, fitted leggings in a light beige color.",Beige,30,36.88,1014.jpg,https://drive.google.com/file/d/1yhVCmThT36NEPaUsi23MFuY1zDZvZnLt/view?usp=drivesdk
1015,Black Skirt,Clothing,L,A knee-length black skirt with a wrap design and a red belt.,Black,27,19.32,1015.jpg,https://drive.google.com/file/d/1fpqFy-Yu9jvgFr5QZaekVfbBUKMwgoOQ/view?usp=drivesdk
1016,Pleated Skirt,Clothing,M,A knee-length skirt with a pleated design on the front.,Pink,4,30.85,1016.jpg,https://drive.google.com/file/d/1KbPVVnr2mPbk-hLZB-oI_XboRi8b_EQb/view?usp=drivesdk
1017,Tie-Dye Scarf,Clothing,XL,A long scarf featuring a tie-dye pattern with fringed ends.,Black,8,35.72,1017.jpg,https://drive.google.com/file/d/1_BrvprNFPpwsCPnVV_EdpHjUiTkAa0fi/view?usp=drivesdk
1018,Frayed Scarf,Clothing,M,A navy blue scarf with frayed edges and a soft texture.,Blue,45,13.09,1018.jpg,https://drive.google.com/file/d/1CRB2LN_2i_xw7ZLCCRgQeKRH98RqrbTk/view?usp=drivesdk
1019,Purple Dress Shirt,Clothing,S,A long-sleeve purple dress shirt with a front pocket and button closure.,Purple,15,17,1019.jpg,https://drive.google.com/file/d/1OVzN3a2wo14VNXsqNY7TeODl_VtslKM2/view?usp=drivesdk
1020,Formal Shirt,Clothing,S,A light grey long-sleeve formal shirt with a button-down front and a collar.,Grey,21,33.45,1020.jpg,https://drive.google.com/file/d/1aUjVfPxn_oLLuomCrsDDMPy4Y1ZkxOy2/view?usp=drivesdk
1021,Striped Shirt,Clothing,S,A long-sleeve button-up shirt with vertical blue and white stripes.,Blue,32,49.55,1021.jpg,https://drive.google.com/file/d/14cqzKYCXEUv9YMBg57Jga0DWKjOFFQft/view?usp=drivesdk
1022,Checked Shirt,Clothing,XL,A long-sleeve button-up shirt with a blue and white checkered pattern.,White,33,13.51,1022.jpg,https://drive.google.com/file/d/1ozd-PrdBR2QoA_VTx0B-njYAOReMM54q/view?usp=drivesdk
1023,Checked Shirt,Clothing,M,A long-sleeve button-up shirt with a small checkered pattern.,Purple,1,23.79,1023.jpg,https://drive.google.com/file/d/1M7ux3AVfDpUEpkF_ce7bkNn4owkGvdnJ/view?usp=drivesdk
1024,Checked Shirt,Clothing,L,"A long-sleeve, button-up shirt with a small checked pattern and a front pocket.",Purple,7,27.03,1024.jpg,https://drive.google.com/file/d/1q1ktunYWZfnYivhBJQ7cmXTDAY479x1L/view?usp=drivesdk
1025,Formal Shirt,Clothing,M,"A long-sleeve, button-up formal shirt with a chest pocket.",Maroon,12,25.92,1025.jpg,https://drive.google.com/file/d/1Ehgf5U5AGbT3JoOVkQoIk8gMNBHYX5Tt/view?usp=drivesdk
